customer_id,customer_name,customer_gender,customer_age,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude,total_lifetime_spend,percentage_lifetime_spend_groceries,percentage_lifetime_spend_electronics,percentage_lifetime_spend_fish,percentage_lifetime_spend_vegetables,percentage_lifetime_spend_nonalcohol_drinks,percentage_lifetime_spend_alcohol_drinks,percentage_lifetime_spend_meat,percentage_lifetime_spend_hygiene,percentage_lifetime_spend_videogames,percentage_lifetime_spend_petfood,avg_spend_per_store,loyalty_years,degree,cluster_ward
10090,Lonnie Hopson,1,23,0.0,0.0,0.0,1.0,697.0,570.0,14.8,8.0,33.0,2833.0,54.0,172.0,587.0,223.0,64.0,4.0,0.1810232694350113,2024.0,1,38.77039658442813,-9.177023990494815,5241.0,0.1329898874260637,0.1087578706353749,0.0328181644724289,0.0015264262545315,0.0062965082999427,0.540545697385995,0.0103033772180881,0.1120015264262545,0.0425491318450677,0.0122114100362526,5241.0,0.0,0,Young Shoppers
46299,Barbara Johnson,0,23,1.0,0.0,0.0,1.0,665.0,654.0,23.0,7.0,106.0,2185.0,421.0,349.0,454.0,181.0,110.0,41.0,0.1887683713164495,2024.0,0,38.72971234540326,-9.16766213107082,5132.0,0.1295791114575214,0.127435697583788,0.0680046765393608,0.0013639906469212,0.0206547155105222,0.4257599376461418,0.0820342946219797,0.08846453624318,0.0352689010132502,0.0214341387373343,5132.0,0.0,0,Young Shoppers
9072,Adam Short,1,25,0.0,0.0,0.0,1.0,1182.0,552.0,21.0,344.0,922.0,2324.0,181.0,62.0,360.0,282.0,124.0,43.0,0.1243478650528955,2022.0,1,38.77102856347947,-9.169610877381952,6333.0,0.186641402179062,0.0871624822359071,0.0097899889467866,0.0543186483499131,0.1455866098215695,0.3669666824569714,0.0285804516027159,0.0568450971103742,0.0445286594031264,0.0195799778935733,6333.0,2.0,0,Young Shoppers
15859,George Nava,1,23,0.0,0.0,0.0,1.0,806.0,500.0,18.0,57.0,51.0,1384.0,274.0,89.0,333.0,114.0,34.0,38.0,0.3102117889564258,2020.0,1,38.76109205460834,-9.17562118181166,3642.0,0.2213069741900055,0.1372872048325096,0.0244371224601867,0.015650741350906,0.0140032948929159,0.3800109829763866,0.0752333882482152,0.0914332784184514,0.0313014827018121,0.0093355299286106,3642.0,4.0,0,Young Shoppers
49598,Jennifer Adkins,0,25,0.0,0.0,0.0,1.0,582.0,580.0,20.0,241.0,598.0,2774.0,136.0,212.0,656.0,61.0,185.0,63.0,0.1634392939920122,2022.0,0,38.71634657185313,-9.14417569141013,6025.0,0.0965975103734439,0.0962655601659751,0.0351867219917012,0.04,0.099253112033195,0.4604149377593361,0.0225726141078838,0.1088796680497925,0.0101244813278008,0.0307053941908713,6025.0,2.0,0,Young Shoppers
22042,Mike Matteson,1,24,0.0,0.0,0.0,1.0,429.0,494.0,19.0,27.0,166.0,1926.0,231.0,535.0,633.0,9.0,103.0,91.0,0.06294489565456,2023.0,1,38.75023948135491,-9.146521718386971,4553.0,0.0942235888425214,0.1084998901822973,0.1175049417966176,0.0059301559411377,0.0364594772677355,0.4230177904678234,0.0507357786075115,0.1390292115088952,0.0019767186470459,0.0226224467384142,4553.0,1.0,0,Young Shoppers
19852,Thomas Rivera,1,24,0.0,0.0,0.0,1.0,1164.0,583.0,19.0,149.0,68.0,1279.0,372.0,13.0,783.0,435.0,116.0,44.0,-0.0624522238986875,2023.0,1,38.71981655891794,-9.157706207254645,4962.0,0.2345828295042321,0.1174929463925836,0.0026199113260781,0.0300282144296654,0.0137041515517936,0.2577589681580008,0.0749697702539298,0.1577992744860943,0.0876662636033857,0.0233776702942361,4962.0,1.0,0,Young Shoppers
37835,Naomi Lyons,0,25,0.0,0.0,0.0,3.0,631.0,365.0,22.0,176.0,404.0,2593.0,347.0,87.0,294.0,262.0,73.0,42.0,-0.3293359487577696,2022.0,0,38.76399063655557,-9.172965072178824,5232.0,0.1206039755351681,0.069762996941896,0.0166284403669724,0.0336391437308868,0.077217125382263,0.4956039755351682,0.0663226299694189,0.0561926605504587,0.0500764525993883,0.0139525993883792,1744.0,2.0,0,Young Shoppers
13343,John Thibodeaux,1,24,0.0,0.0,0.0,2.0,711.0,616.0,22.0,94.0,504.0,1826.0,229.0,32.0,429.0,673.0,106.0,21.0,-0.0059564809497313,2023.0,1,38.71333582994635,-9.173955143770137,5220.0,0.1362068965517241,0.118007662835249,0.0061302681992337,0.018007662835249,0.096551724137931,0.3498084291187739,0.0438697318007662,0.082183908045977,0.1289272030651341,0.0203065134099616,2610.0,1.0,0,Young Shoppers
38269,Joseph Smith,1,24,0.0,0.0,0.0,1.0,10.0,282.0,19.0,105.0,153.0,2347.0,386.0,35.0,568.0,528.0,105.0,63.0,0.2345079824361372,2023.0,0,38.75944443407866,-9.170506633116569,4519.0,0.0022128789555211,0.0624031865456959,0.0077450763443239,0.0232352290329718,0.0338570480194733,0.5193626908608099,0.0854171276831157,0.1256915246736003,0.1168400088515158,0.0232352290329718,4519.0,1.0,0,Young Shoppers
